sample_numb,date,time,do_conc_mg_l,temp_c,loggerID,month,season
194,2021-09-22,03:05:00,9.15,15.78,21031760,9,fall
195,2021-09-22,03:10:00,9.15,15.76,21031760,9,fall
196,2021-09-22,03:15:00,9.15,15.74,21031760,9,fall
197,2021-09-22,03:20:00,9.18,15.74,21031760,9,fall
198,2021-09-22,03:25:00,9.17,15.8,21031760,9,fall
199,2021-09-22,03:30:00,9.14,15.82,21031760,9,fall
200,2021-09-22,03:35:00,9.15,15.82,21031760,9,fall
201,2021-09-22,03:40:00,9.14,15.82,21031760,9,fall
202,2021-09-22,03:45:00,9.14,15.8,21031760,9,fall
203,2021-09-22,03:50:00,9.13,15.78,21031760,9,fall
204,2021-09-22,03:55:00,9.14,15.74,21031760,9,fall
205,2021-09-22,04:00:00,9.13,15.7,21031760,9,fall
206,2021-09-22,04:05:00,9.15,15.78,21031760,9,fall
207,2021-09-22,04:10:00,9.13,15.82,21031760,9,fall
208,2021-09-22,04:15:00,9.14,15.82,21031760,9,fall
209,2021-09-22,04:20:00,9.13,15.82,21031760,9,fall
210,2021-09-22,04:25:00,9.12,15.8,21031760,9,fall
211,2021-09-22,04:30:00,9.12,15.78,21031760,9,fall
212,2021-09-22,04:35:00,9.12,15.72,21031760,9,fall
213,2021-09-22,04:40:00,9.13,15.68,21031760,9,fall
214,2021-09-22,04:45:00,9.14,15.64,21031760,9,fall
215,2021-09-22,04:50:00,9.13,15.6,21031760,9,fall
216,2021-09-22,04:55:00,9.15,15.6,21031760,9,fall
217,2021-09-22,05:00:00,9.17,15.62,21031760,9,fall
218,2021-09-22,05:05:00,9.19,15.68,21031760,9,fall
219,2021-09-22,05:10:00,9.18,15.7,21031760,9,fall
220,2021-09-22,05:15:00,9.14,15.72,21031760,9,fall
221,2021-09-22,05:20:00,9.14,15.7,21031760,9,fall
222,2021-09-22,05:25:00,9.14,15.7,21031760,9,fall
223,2021-09-22,05:30:00,9.13,15.68,21031760,9,fall
224,2021-09-22,05:35:00,9.17,15.72,21031760,9,fall
225,2021-09-22,05:40:00,9.15,15.72,21031760,9,fall
226,2021-09-22,05:45:00,9.14,15.72,21031760,9,fall
227,2021-09-22,05:50:00,9.15,15.72,21031760,9,fall
228,2021-09-22,05:55:00,9.13,15.72,21031760,9,fall
229,2021-09-22,06:00:00,9.14,15.68,21031760,9,fall
230,2021-09-22,06:05:00,9.13,15.66,21031760,9,fall
231,2021-09-22,06:10:00,9.14,15.64,21031760,9,fall
232,2021-09-22,06:15:00,9.15,15.66,21031760,9,fall
233,2021-09-22,06:20:00,9.17,15.7,21031760,9,fall
234,2021-09-22,06:25:00,9.13,15.7,21031760,9,fall
235,2021-09-22,06:30:00,9.13,15.7,21031760,9,fall
236,2021-09-22,06:35:00,9.14,15.68,21031760,9,fall
237,2021-09-22,06:40:00,9.13,15.72,21031760,9,fall
238,2021-09-22,06:45:00,9.14,15.78,21031760,9,fall
239,2021-09-22,06:50:00,9.13,15.8,21031760,9,fall
240,2021-09-22,06:55:00,9.11,15.78,21031760,9,fall
241,2021-09-22,07:00:00,9.13,15.76,21031760,9,fall
242,2021-09-22,07:05:00,9.14,15.76,21031760,9,fall
243,2021-09-22,07:10:00,9.13,15.76,21031760,9,fall
244,2021-09-22,07:15:00,9.11,15.74,21031760,9,fall
245,2021-09-22,07:20:00,9.14,15.76,21031760,9,fall
246,2021-09-22,07:25:00,9.13,15.8,21031760,9,fall
247,2021-09-22,07:30:00,9.11,15.82,21031760,9,fall
248,2021-09-22,07:35:00,9.13,15.8,21031760,9,fall
249,2021-09-22,07:40:00,9.13,15.8,21031760,9,fall
250,2021-09-22,07:45:00,9.13,15.82,21031760,9,fall
251,2021-09-22,07:50:00,9.13,15.84,21031760,9,fall
252,2021-09-22,07:55:00,9.13,15.84,21031760,9,fall
253,2021-09-22,08:00:00,9.14,15.84,21031760,9,fall
254,2021-09-22,08:05:00,9.15,15.9,21031760,9,fall
255,2021-09-22,08:10:00,9.14,15.94,21031760,9,fall
256,2021-09-22,08:15:00,9.13,16,21031760,9,fall
257,2021-09-22,08:20:00,9.12,16.04,21031760,9,fall
258,2021-09-22,08:25:00,9.12,16.04,21031760,9,fall
259,2021-09-22,08:30:00,9.12,16.06,21031760,9,fall
260,2021-09-22,08:35:00,9.13,16.08,21031760,9,fall
261,2021-09-22,08:40:00,9.13,16.1,21031760,9,fall
262,2021-09-22,08:45:00,9.14,16.12,21031760,9,fall
263,2021-09-22,08:50:00,9.14,16.16,21031760,9,fall
264,2021-09-22,08:55:00,9.17,16.16,21031760,9,fall
265,2021-09-22,09:00:00,9.17,16.18,21031760,9,fall
266,2021-09-22,09:05:00,9.18,16.22,21031760,9,fall
267,2021-09-22,09:10:00,9.21,16.24,21031760,9,fall
268,2021-09-22,09:15:00,9.2,16.24,21031760,9,fall
269,2021-09-22,09:20:00,9.25,16.3,21031760,9,fall
270,2021-09-22,09:25:00,9.26,16.34,21031760,9,fall
271,2021-09-22,09:30:00,9.26,16.36,21031760,9,fall
272,2021-09-22,09:35:00,9.26,16.4,21031760,9,fall
273,2021-09-22,09:40:00,9.25,16.46,21031760,9,fall
274,2021-09-22,09:45:00,9.26,16.5,21031760,9,fall
275,2021-09-22,09:50:00,9.27,16.54,21031760,9,fall
276,2021-09-22,09:55:00,9.26,16.58,21031760,9,fall
277,2021-09-22,10:00:00,9.26,16.64,21031760,9,fall
278,2021-09-22,10:05:00,9.26,16.68,21031760,9,fall
279,2021-09-22,10:10:00,9.26,16.68,21031760,9,fall
280,2021-09-22,10:15:00,9.28,16.68,21031760,9,fall
281,2021-09-22,10:20:00,9.32,16.7,21031760,9,fall
282,2021-09-22,10:25:00,9.29,16.68,21031760,9,fall
283,2021-09-22,10:30:00,9.25,16.64,21031760,9,fall
284,2021-09-22,10:35:00,9.28,16.62,21031760,9,fall
285,2021-09-22,10:40:00,9.28,16.62,21031760,9,fall
286,2021-09-22,10:45:00,9.27,16.6,21031760,9,fall
287,2021-09-22,10:50:00,9.26,16.6,21031760,9,fall
288,2021-09-22,10:55:00,9.26,16.58,21031760,9,fall
289,2021-09-22,11:00:00,9.26,16.58,21031760,9,fall
290,2021-09-22,11:05:00,9.26,16.6,21031760,9,fall
291,2021-09-22,11:10:00,9.26,16.64,21031760,9,fall
292,2021-09-22,11:15:00,9.27,16.64,21031760,9,fall
293,2021-09-22,11:20:00,9.27,16.64,21031760,9,fall
294,2021-09-22,11:25:00,9.27,16.62,21031760,9,fall
295,2021-09-22,11:30:00,9.28,16.68,21031760,9,fall
296,2021-09-22,11:35:00,9.28,16.7,21031760,9,fall
297,2021-09-22,11:40:00,9.26,16.72,21031760,9,fall
298,2021-09-22,11:45:00,9.27,16.72,21031760,9,fall
299,2021-09-22,11:50:00,9.28,16.74,21031760,9,fall
300,2021-09-22,11:55:00,9.26,16.78,21031760,9,fall
301,2021-09-22,12:00:00,9.27,16.8,21031760,9,fall
302,2021-09-22,12:05:00,9.26,16.8,21031760,9,fall
303,2021-09-22,12:10:00,9.22,16.84,21031760,9,fall
304,2021-09-22,12:15:00,9.24,16.84,21031760,9,fall
305,2021-09-22,12:20:00,9.22,16.84,21031760,9,fall
306,2021-09-22,12:25:00,9.22,16.84,21031760,9,fall
307,2021-09-22,12:30:00,9.18,16.86,21031760,9,fall
308,2021-09-22,12:35:00,9.17,16.84,21031760,9,fall
309,2021-09-22,12:40:00,9.21,16.88,21031760,9,fall
310,2021-09-22,12:45:00,9.22,16.92,21031760,9,fall
311,2021-09-22,12:50:00,9.26,16.9,21031760,9,fall
312,2021-09-22,12:55:00,9.3,16.9,21031760,9,fall
313,2021-09-22,13:00:00,9.29,16.88,21031760,9,fall
314,2021-09-22,13:05:00,9.29,16.88,21031760,9,fall
315,2021-09-22,13:10:00,9.28,16.84,21031760,9,fall
316,2021-09-22,13:15:00,9.27,16.82,21031760,9,fall
317,2021-09-22,13:20:00,9.2,16.76,21031760,9,fall
318,2021-09-22,13:25:00,9.22,16.62,21031760,9,fall
319,2021-09-22,13:30:00,9.25,16.56,21031760,9,fall
320,2021-09-22,13:35:00,9.25,16.58,21031760,9,fall
321,2021-09-22,13:40:00,9.25,16.6,21031760,9,fall
322,2021-09-22,13:45:00,9.24,16.6,21031760,9,fall
323,2021-09-22,13:50:00,9.25,16.62,21031760,9,fall
324,2021-09-22,13:55:00,9.27,16.62,21031760,9,fall
325,2021-09-22,14:00:00,9.28,16.6,21031760,9,fall
326,2021-09-22,14:05:00,9.28,16.58,21031760,9,fall
327,2021-09-22,14:10:00,9.29,16.56,21031760,9,fall
328,2021-09-22,14:15:00,9.29,16.54,21031760,9,fall
329,2021-09-22,14:20:00,9.3,16.52,21031760,9,fall
330,2021-09-22,14:25:00,9.29,16.52,21031760,9,fall
331,2021-09-22,14:30:00,9.3,16.52,21031760,9,fall
332,2021-09-22,14:35:00,9.29,16.52,21031760,9,fall
333,2021-09-22,14:40:00,9.3,16.5,21031760,9,fall
334,2021-09-22,14:45:00,9.32,16.52,21031760,9,fall
335,2021-09-22,14:50:00,9.29,16.52,21031760,9,fall
336,2021-09-22,14:55:00,9.32,16.5,21031760,9,fall
337,2021-09-22,15:00:00,9.3,16.48,21031760,9,fall
338,2021-09-22,15:05:00,9.3,16.48,21031760,9,fall
339,2021-09-22,15:10:00,9.26,16.52,21031760,9,fall
340,2021-09-22,15:15:00,9.29,16.48,21031760,9,fall
341,2021-09-22,15:20:00,9.32,16.46,21031760,9,fall
342,2021-09-22,15:25:00,9.32,16.44,21031760,9,fall
343,2021-09-22,15:30:00,9.27,16.44,21031760,9,fall
344,2021-09-22,15:35:00,9.28,16.42,21031760,9,fall
345,2021-09-22,15:40:00,9.27,16.44,21031760,9,fall
346,2021-09-22,15:45:00,9.27,16.4,21031760,9,fall
347,2021-09-22,15:50:00,9.28,16.38,21031760,9,fall
348,2021-09-22,15:55:00,9.29,16.36,21031760,9,fall
349,2021-09-22,16:00:00,9.3,16.36,21031760,9,fall
350,2021-09-22,16:05:00,9.32,16.34,21031760,9,fall
351,2021-09-22,16:10:00,9.29,16.34,21031760,9,fall
352,2021-09-22,16:15:00,9.26,16.36,21031760,9,fall
353,2021-09-22,16:20:00,9.37,16.48,21031760,9,fall
354,2021-09-22,16:25:00,9.35,16.54,21031760,9,fall
355,2021-09-22,16:30:00,9.35,16.6,21031760,9,fall
356,2021-09-22,16:35:00,9.24,16.56,21031760,9,fall
357,2021-09-22,16:40:00,9.34,16.54,21031760,9,fall
358,2021-09-22,16:45:00,9.35,16.58,21031760,9,fall
359,2021-09-22,16:50:00,9.36,16.56,21031760,9,fall
360,2021-09-22,16:55:00,9.24,16.5,21031760,9,fall
361,2021-09-22,17:00:00,9.27,16.42,21031760,9,fall
362,2021-09-22,17:05:00,9.25,16.4,21031760,9,fall
363,2021-09-22,17:10:00,9.24,16.38,21031760,9,fall
364,2021-09-22,17:15:00,9.3,16.36,21031760,9,fall
365,2021-09-22,17:20:00,9.35,16.38,21031760,9,fall
366,2021-09-22,17:25:00,9.38,16.42,21031760,9,fall
367,2021-09-22,17:30:00,9.35,16.42,21031760,9,fall
368,2021-09-22,17:35:00,9.33,16.4,21031760,9,fall
369,2021-09-22,17:40:00,9.33,16.38,21031760,9,fall
370,2021-09-22,17:45:00,9.25,16.36,21031760,9,fall
371,2021-09-22,17:50:00,9.22,16.3,21031760,9,fall
372,2021-09-22,17:55:00,9.22,16.26,21031760,9,fall
373,2021-09-22,18:00:00,9.24,16.22,21031760,9,fall
374,2021-09-22,18:05:00,9.22,16.2,21031760,9,fall
375,2021-09-22,18:10:00,9.22,16.18,21031760,9,fall
376,2021-09-22,18:15:00,9.24,16.18,21031760,9,fall
377,2021-09-22,18:20:00,9.22,16.16,21031760,9,fall
378,2021-09-22,18:25:00,9.25,16.16,21031760,9,fall
379,2021-09-22,18:30:00,9.24,16.16,21031760,9,fall
380,2021-09-22,18:35:00,9.24,16.16,21031760,9,fall
381,2021-09-22,18:40:00,9.22,16.14,21031760,9,fall
382,2021-09-22,18:45:00,9.22,16.14,21031760,9,fall
383,2021-09-22,18:50:00,9.24,16.12,21031760,9,fall
384,2021-09-22,18:55:00,9.26,16.12,21031760,9,fall
385,2021-09-22,19:00:00,9.24,16.1,21031760,9,fall
386,2021-09-22,19:05:00,9.24,16.08,21031760,9,fall
387,2021-09-22,19:10:00,9.22,16.08,21031760,9,fall
388,2021-09-22,19:15:00,9.2,16.06,21031760,9,fall
389,2021-09-22,19:20:00,9.22,16.04,21031760,9,fall
390,2021-09-22,19:25:00,9.18,16.04,21031760,9,fall
391,2021-09-22,19:30:00,9.18,16.02,21031760,9,fall
392,2021-09-22,19:35:00,9.21,16,21031760,9,fall
393,2021-09-22,19:40:00,9.2,15.98,21031760,9,fall
394,2021-09-22,19:45:00,9.17,15.98,21031760,9,fall
395,2021-09-22,19:50:00,9.2,15.96,21031760,9,fall
396,2021-09-22,19:55:00,9.19,15.94,21031760,9,fall
397,2021-09-22,20:00:00,9.15,15.94,21031760,9,fall
398,2021-09-22,20:05:00,9.14,15.92,21031760,9,fall
399,2021-09-22,20:10:00,9.15,15.92,21031760,9,fall
400,2021-09-22,20:15:00,9.09,15.9,21031760,9,fall
401,2021-09-22,20:20:00,9.13,15.86,21031760,9,fall
402,2021-09-22,20:25:00,9.14,15.84,21031760,9,fall
403,2021-09-22,20:30:00,9.09,15.84,21031760,9,fall
404,2021-09-22,20:35:00,9.03,15.82,21031760,9,fall
405,2021-09-22,20:40:00,9.07,15.8,21031760,9,fall
406,2021-09-22,20:45:00,9.11,15.78,21031760,9,fall
407,2021-09-22,20:50:00,9.19,15.76,21031760,9,fall
408,2021-09-22,20:55:00,9.17,15.74,21031760,9,fall
409,2021-09-22,21:00:00,9.12,15.74,21031760,9,fall
410,2021-09-22,21:05:00,9.12,15.72,21031760,9,fall
411,2021-09-22,21:10:00,9.18,15.72,21031760,9,fall
412,2021-09-22,21:15:00,9.12,15.7,21031760,9,fall
413,2021-09-22,21:20:00,9.19,15.7,21031760,9,fall
414,2021-09-22,21:25:00,9.17,15.68,21031760,9,fall
415,2021-09-22,21:30:00,9.2,15.7,21031760,9,fall
416,2021-09-22,21:35:00,9.24,15.8,21031760,9,fall
417,2021-09-22,21:40:00,9.21,15.86,21031760,9,fall
418,2021-09-22,21:45:00,9.25,15.92,21031760,9,fall
419,2021-09-22,21:50:00,9.21,15.98,21031760,9,fall
420,2021-09-22,21:55:00,9.24,16.02,21031760,9,fall
421,2021-09-22,22:00:00,9.27,16.06,21031760,9,fall
422,2021-09-22,22:05:00,9.25,16.08,21031760,9,fall
423,2021-09-22,22:10:00,9.25,16.08,21031760,9,fall
424,2021-09-22,22:15:00,9.26,16.08,21031760,9,fall
425,2021-09-22,22:20:00,9.26,16.06,21031760,9,fall
426,2021-09-22,22:25:00,9.27,16.08,21031760,9,fall
427,2021-09-22,22:30:00,9.28,16.08,21031760,9,fall
428,2021-09-22,22:35:00,9.27,16.1,21031760,9,fall
429,2021-09-22,22:40:00,9.26,16.1,21031760,9,fall
430,2021-09-22,22:45:00,9.24,16.08,21031760,9,fall
431,2021-09-22,22:50:00,9.27,16.08,21031760,9,fall
432,2021-09-22,22:55:00,9.26,16.08,21031760,9,fall
433,2021-09-22,23:00:00,9.25,16.08,21031760,9,fall
434,2021-09-22,23:05:00,9.24,16.06,21031760,9,fall
435,2021-09-22,23:10:00,9.24,16.04,21031760,9,fall
436,2021-09-22,23:15:00,9.24,16.02,21031760,9,fall
437,2021-09-22,23:20:00,9.25,15.98,21031760,9,fall
438,2021-09-22,23:25:00,9.26,15.96,21031760,9,fall
439,2021-09-22,23:30:00,9.26,15.98,21031760,9,fall
440,2021-09-22,23:35:00,9.26,15.98,21031760,9,fall
441,2021-09-22,23:40:00,9.26,15.96,21031760,9,fall
442,2021-09-22,23:45:00,9.26,15.94,21031760,9,fall
443,2021-09-22,23:50:00,9.24,15.94,21031760,9,fall
444,2021-09-22,23:55:00,9.22,15.92,21031760,9,fall
445,2021-09-23,00:00:00,9.2,15.9,21031760,9,fall
446,2021-09-23,00:05:00,9.18,15.88,21031760,9,fall
447,2021-09-23,00:10:00,9.17,15.86,21031760,9,fall
448,2021-09-23,00:15:00,9.17,15.84,21031760,9,fall
449,2021-09-23,00:20:00,9.2,15.82,21031760,9,fall
450,2021-09-23,00:25:00,9.27,15.88,21031760,9,fall
451,2021-09-23,00:30:00,9.27,15.94,21031760,9,fall
452,2021-09-23,00:35:00,9.28,15.96,21031760,9,fall
453,2021-09-23,00:40:00,9.28,15.96,21031760,9,fall
454,2021-09-23,00:45:00,9.27,15.96,21031760,9,fall
455,2021-09-23,00:50:00,9.28,15.96,21031760,9,fall
456,2021-09-23,00:55:00,9.26,15.96,21031760,9,fall
457,2021-09-23,01:00:00,9.27,15.96,21031760,9,fall
458,2021-09-23,01:05:00,9.26,15.96,21031760,9,fall
459,2021-09-23,01:10:00,9.24,15.94,21031760,9,fall
460,2021-09-23,01:15:00,9.24,15.9,21031760,9,fall
461,2021-09-23,01:20:00,9.25,15.86,21031760,9,fall
462,2021-09-23,01:25:00,9.28,15.84,21031760,9,fall
463,2021-09-23,01:30:00,9.27,15.82,21031760,9,fall
464,2021-09-23,01:35:00,9.25,15.84,21031760,9,fall
465,2021-09-23,01:40:00,9.25,15.88,21031760,9,fall
466,2021-09-23,01:45:00,9.25,15.9,21031760,9,fall
467,2021-09-23,01:50:00,9.26,15.92,21031760,9,fall
468,2021-09-23,01:55:00,9.22,15.94,21031760,9,fall
469,2021-09-23,02:00:00,9.26,15.94,21031760,9,fall
470,2021-09-23,02:05:00,9.24,15.96,21031760,9,fall
471,2021-09-23,02:10:00,9.25,15.96,21031760,9,fall
472,2021-09-23,02:15:00,9.22,15.98,21031760,9,fall
473,2021-09-23,02:20:00,9.25,15.96,21031760,9,fall
474,2021-09-23,02:25:00,9.25,15.96,21031760,9,fall
475,2021-09-23,02:30:00,9.24,15.96,21031760,9,fall
476,2021-09-23,02:35:00,9.25,15.98,21031760,9,fall
477,2021-09-23,02:40:00,9.24,15.96,21031760,9,fall
478,2021-09-23,02:45:00,9.24,15.92,21031760,9,fall
479,2021-09-23,02:50:00,9.25,15.94,21031760,9,fall
480,2021-09-23,02:55:00,9.24,15.94,21031760,9,fall
481,2021-09-23,03:00:00,9.24,15.9,21031760,9,fall
482,2021-09-23,03:05:00,9.2,15.88,21031760,9,fall
483,2021-09-23,03:10:00,9.18,15.84,21031760,9,fall
484,2021-09-23,03:15:00,9.24,15.8,21031760,9,fall
485,2021-09-23,03:20:00,9.22,15.82,21031760,9,fall
486,2021-09-23,03:25:00,9.21,15.82,21031760,9,fall
487,2021-09-23,03:30:00,9.21,15.82,21031760,9,fall
488,2021-09-23,03:35:00,9.2,15.8,21031760,9,fall
489,2021-09-23,03:40:00,9.2,15.82,21031760,9,fall
490,2021-09-23,03:45:00,9.18,15.86,21031760,9,fall
491,2021-09-23,03:50:00,9.17,15.88,21031760,9,fall
492,2021-09-23,03:55:00,9.19,15.86,21031760,9,fall
493,2021-09-23,04:00:00,9.19,15.9,21031760,9,fall
494,2021-09-23,04:05:00,9.18,15.9,21031760,9,fall
495,2021-09-23,04:10:00,9.17,15.9,21031760,9,fall
496,2021-09-23,04:15:00,9.19,15.92,21031760,9,fall
497,2021-09-23,04:20:00,9.18,15.94,21031760,9,fall
498,2021-09-23,04:25:00,9.17,15.94,21031760,9,fall
499,2021-09-23,04:30:00,9.17,15.92,21031760,9,fall
500,2021-09-23,04:35:00,9.18,15.92,21031760,9,fall
501,2021-09-23,04:40:00,9.18,15.92,21031760,9,fall
502,2021-09-23,04:45:00,9.18,15.92,21031760,9,fall
503,2021-09-23,04:50:00,9.17,15.9,21031760,9,fall
504,2021-09-23,04:55:00,9.18,15.88,21031760,9,fall
505,2021-09-23,05:00:00,9.19,15.88,21031760,9,fall
506,2021-09-23,05:05:00,9.18,15.86,21031760,9,fall
507,2021-09-23,05:10:00,9.19,15.86,21031760,9,fall
508,2021-09-23,05:15:00,9.19,15.86,21031760,9,fall
509,2021-09-23,05:20:00,9.19,15.86,21031760,9,fall
510,2021-09-23,05:25:00,9.18,15.86,21031760,9,fall
511,2021-09-23,05:30:00,9.19,15.84,21031760,9,fall
512,2021-09-23,05:35:00,9.18,15.84,21031760,9,fall
513,2021-09-23,05:40:00,9.2,15.86,21031760,9,fall
514,2021-09-23,05:45:00,9.18,15.88,21031760,9,fall
515,2021-09-23,05:50:00,9.17,15.86,21031760,9,fall
516,2021-09-23,05:55:00,9.15,15.84,21031760,9,fall
517,2021-09-23,06:00:00,9.17,15.84,21031760,9,fall
518,2021-09-23,06:05:00,9.18,15.82,21031760,9,fall
519,2021-09-23,06:10:00,9.17,15.82,21031760,9,fall
520,2021-09-23,06:15:00,9.15,15.82,21031760,9,fall
521,2021-09-23,06:20:00,9.18,15.8,21031760,9,fall
522,2021-09-23,06:25:00,9.18,15.84,21031760,9,fall
523,2021-09-23,06:30:00,9.17,15.84,21031760,9,fall
524,2021-09-23,06:35:00,9.17,15.84,21031760,9,fall
525,2021-09-23,06:40:00,9.17,15.84,21031760,9,fall
526,2021-09-23,06:45:00,9.17,15.82,21031760,9,fall
527,2021-09-23,06:50:00,9.17,15.84,21031760,9,fall
528,2021-09-23,06:55:00,9.19,15.84,21031760,9,fall
529,2021-09-23,07:00:00,9.17,15.88,21031760,9,fall
530,2021-09-23,07:05:00,9.17,15.88,21031760,9,fall
531,2021-09-23,07:10:00,9.17,15.94,21031760,9,fall
532,2021-09-23,07:15:00,9.15,15.96,21031760,9,fall
533,2021-09-23,07:20:00,9.14,16,21031760,9,fall
534,2021-09-23,07:25:00,9.12,16.02,21031760,9,fall
535,2021-09-23,07:30:00,9.14,16.02,21031760,9,fall
536,2021-09-23,07:35:00,9.14,16.06,21031760,9,fall
537,2021-09-23,07:40:00,9.13,16.1,21031760,9,fall
538,2021-09-23,07:45:00,9.12,16.12,21031760,9,fall
539,2021-09-23,07:50:00,9.13,16.14,21031760,9,fall
540,2021-09-23,07:55:00,9.14,16.16,21031760,9,fall
541,2021-09-23,08:00:00,9.12,16.16,21031760,9,fall
542,2021-09-23,08:05:00,9.13,16.22,21031760,9,fall
543,2021-09-23,08:10:00,9.12,16.24,21031760,9,fall
544,2021-09-23,08:15:00,9.13,16.26,21031760,9,fall
545,2021-09-23,08:20:00,9.13,16.3,21031760,9,fall
546,2021-09-23,08:25:00,9.13,16.32,21031760,9,fall
547,2021-09-23,08:30:00,9.22,16.66,21031760,9,fall
548,2021-09-23,08:35:00,9.12,17.38,21031760,9,fall
549,2021-09-23,08:40:00,9.11,17.66,21031760,9,fall
550,2021-09-23,08:45:00,9.02,18.04,21031760,9,fall
551,2021-09-23,08:50:00,8.92,18.4,21031760,9,fall
552,2021-09-23,08:55:00,8.87,18.72,21031760,9,fall
553,2021-09-23,09:00:00,8.81,19,21031760,9,fall
554,2021-09-23,09:05:00,8.76,19.24,21031760,9,fall
555,2021-09-23,09:10:00,8.72,19.42,21031760,9,fall
556,2021-09-23,09:15:00,8.69,19.58,21031760,9,fall
557,2021-09-23,09:20:00,8.67,19.72,21031760,9,fall
558,2021-09-23,09:25:00,8.65,19.86,21031760,9,fall
559,2021-09-23,09:30:00,8.61,19.96,21031760,9,fall
560,2021-09-23,09:35:00,8.6,20.04,21031760,9,fall
561,2021-09-23,09:40:00,8.59,20.12,21031760,9,fall
562,2021-09-23,09:45:00,8.58,20.2,21031760,9,fall
563,2021-09-23,09:50:00,8.55,20.26,21031760,9,fall
564,2021-09-23,09:55:00,8.55,20.32,21031760,9,fall
565,2021-09-23,10:00:00,8.54,20.36,21031760,9,fall
566,2021-09-23,10:05:00,8.52,20.42,21031760,9,fall
567,2021-09-23,10:10:00,8.52,20.48,21031760,9,fall
568,2021-09-23,10:15:00,8.5,20.54,21031760,9,fall
569,2021-09-23,10:20:00,8.49,20.6,21031760,9,fall
570,2021-09-23,10:25:00,8.47,20.66,21031760,9,fall
571,2021-09-23,10:30:00,8.42,20.92,21031760,9,fall
572,2021-09-23,10:35:00,8.39,21,21031760,9,fall
573,2021-09-23,10:40:00,8.39,21,21031760,9,fall
574,2021-09-23,10:45:00,8.38,21.04,21031760,9,fall
575,2021-09-23,10:45:43,NA,NA,21031760,9,fall
576,2021-09-23,10:45:47,NA,NA,21031760,9,fall
577,2021-09-23,10:45:50,NA,NA,21031760,9,fall
1,2021-09-21,11:00:00,9.5,16.96,21031761,9,fall
2,2021-09-21,11:05:00,9.51,17,21031761,9,fall
3,2021-09-21,11:10:00,9.52,17.02,21031761,9,fall
4,2021-09-21,11:15:00,9.51,17.02,21031761,9,fall
5,2021-09-21,11:20:00,9.5,17.04,21031761,9,fall
6,2021-09-21,11:25:00,9.54,17.08,21031761,9,fall
7,2021-09-21,11:30:00,9.59,17.12,21031761,9,fall
8,2021-09-21,11:35:00,9.59,17.2,21031761,9,fall
9,2021-09-21,11:40:00,9.58,17.26,21031761,9,fall
10,2021-09-21,11:45:00,9.55,17.28,21031761,9,fall
11,2021-09-21,11:50:00,9.59,17.3,21031761,9,fall
12,2021-09-21,11:55:00,9.59,17.34,21031761,9,fall
13,2021-09-21,12:00:00,9.55,17.34,21031761,9,fall
14,2021-09-21,12:05:00,9.56,17.36,21031761,9,fall
15,2021-09-21,12:10:00,9.62,17.42,21031761,9,fall
16,2021-09-21,12:15:00,9.58,17.46,21031761,9,fall
17,2021-09-21,12:20:00,9.62,17.5,21031761,9,fall
18,2021-09-21,12:25:00,9.62,17.56,21031761,9,fall
19,2021-09-21,12:30:00,9.64,17.6,21031761,9,fall
20,2021-09-21,12:35:00,9.7,17.7,21031761,9,fall
21,2021-09-21,12:40:00,9.64,17.8,21031761,9,fall
22,2021-09-21,12:45:00,9.59,17.76,21031761,9,fall
23,2021-09-21,12:50:00,9.64,17.78,21031761,9,fall
24,2021-09-21,12:55:00,9.61,17.82,21031761,9,fall
25,2021-09-21,13:00:00,9.61,17.86,21031761,9,fall
26,2021-09-21,13:05:00,9.58,17.86,21031761,9,fall
27,2021-09-21,13:10:00,9.61,17.86,21031761,9,fall
28,2021-09-21,13:15:00,9.61,17.86,21031761,9,fall
29,2021-09-21,13:20:00,9.62,17.84,21031761,9,fall
30,2021-09-21,13:25:00,9.63,17.82,21031761,9,fall
31,2021-09-21,13:30:00,9.65,17.78,21031761,9,fall
32,2021-09-21,13:35:00,9.66,17.76,21031761,9,fall
33,2021-09-21,13:40:00,9.65,17.78,21031761,9,fall
34,2021-09-21,13:45:00,9.7,17.78,21031761,9,fall
35,2021-09-21,13:50:00,9.68,17.78,21031761,9,fall
36,2021-09-21,13:55:00,9.64,17.76,21031761,9,fall
37,2021-09-21,14:00:00,9.7,17.76,21031761,9,fall
38,2021-09-21,14:05:00,9.69,17.76,21031761,9,fall
39,2021-09-21,14:10:00,9.66,17.76,21031761,9,fall
40,2021-09-21,14:15:00,9.65,17.72,21031761,9,fall
41,2021-09-21,14:20:00,9.64,17.7,21031761,9,fall
42,2021-09-21,14:25:00,9.68,17.7,21031761,9,fall
43,2021-09-21,14:30:00,9.66,17.7,21031761,9,fall
44,2021-09-21,14:35:00,9.61,17.68,21031761,9,fall
45,2021-09-21,14:40:00,9.53,17.64,21031761,9,fall
46,2021-09-21,14:45:00,9.69,17.58,21031761,9,fall
47,2021-09-21,14:50:00,9.63,17.58,21031761,9,fall
48,2021-09-21,14:55:00,9.72,17.56,21031761,9,fall
49,2021-09-21,15:00:00,9.68,17.56,21031761,9,fall
50,2021-09-21,15:05:00,9.71,17.54,21031761,9,fall
51,2021-09-21,15:10:00,9.72,17.54,21031761,9,fall
52,2021-09-21,15:15:00,9.74,17.54,21031761,9,fall
53,2021-09-21,15:20:00,9.75,17.52,21031761,9,fall
